DELIVERY_DT,BILLTO_NAME,ORIG_AREA,DEST_AREA,LOADED_OP_MILES,TOTAL_REVENUE,TOTAL_VARIABLE_COST,TOTAL_OVERHEAD_COST
8/22/2025,SEABOARD FOODS - LLC,IA-SIO,MT-MIS,1094.13,4165.04,2022.51,1279.15
8/22/2025,CH ROBINSON,KS-WIC,CA-SAC,1695.58,2685,2640.42,2192.69
8/22/2025,ARRIVE LOGISTICS,IL-CHI,IA-DES,354.03,800,871.21,1120.62
8/22/2025,WALMART,NE-SCO,IN-IND,1062.71,1778.69,1672.82,1313.02
8/22/2025,KROGER KMA - RETAIL,UT-SLC,AZ-PHO,670.55,1450.35,986.97,1148.22
8/22/2025,CASEYS DIST CENTER,WI-MIL,MO-JOP,746.08,1245.27,1250.37,1061.65
8/22/2025,CONAGRA FOODS INC,IA-DES,MO-KAN,253.36,1097.04,369.65,511.89
8/22/2025,CASEYS DIST CENTER,IA-DES,IN-IND,436.09,1914.99,728.67,689.78
8/22/2025,CASEYS DIST CENTER,IL-CHI,IA-DES,317.43,989.97,489.68,689.72
8/22/2025,CASEYS DIST CENTER,OH-CIN,MO-JOP,633.51,1484.18,1025.21,1056.79
8/22/2025,CASEYS DIST CENTER,OH-COL,IA-DES,653.67,1192.65,1009.06,621.08
8/22/2025,CASEYS DIST CENTER,IL-CHI,IA-DES,319.6,993.6,549.13,842.67
8/22/2025,HY-VEE FOOD STORES,WY-CAS,IA-DES,752.96,1748.4,1499.51,1326.12
8/22/2025,HY-VEE FOOD STORES,WY-CAS,IA-DES,752.96,1748.4,1498.03,1161.99
8/22/2025,CASEYS DIST CENTER,TN-NAS,IA-DES,667.1,1700.51,1024.98,1093.29
8/22/2025,CASEYS DIST CENTER,WA-KEN,IN-IND,2086.31,5743.68,3064.3,1337.37
8/22/2025,CASEYS DIST CENTER,WA-KEN,IA-DES,1639.5,4558.65,2686.57,1928.47
8/22/2025,WHOLESTONE FARMS COOPERATIVE INC,IA-DES,IA-DAV,226.98,872.34,556.73,725.02
8/21/2025,Menards Distribution Center,NE-OMA,IA-DES,135.67,285.3,319.47,253.91
8/21/2025,TYSON FRESH MEATS,IA-SIO,MO-KAN,279.65,1107.63,410.51,180
8/21/2025,TYSON FRESH MEATS,IA-SIO,IL-CHI,447.78,1613.55,678.84,203.52
8/21/2025,MOLO SOLUTIONS,MO-JOP,TX-HOU,608.93,1730,914.15,805.56
8/21/2025,Menards Distribution Center,IA-WAT,IA-DES,137.31,383.05,495.09,476.98
8/21/2025,CH ROBINSON,SC-COL,AL-HUN,318.64,865,647.43,558.2
8/21/2025,BARILLA AMERICA INC,WI-MAD,IA-DES,274.82,770.04,598.55,765.84
8/21/2025,TYSON FRESH MEATS,IA-SIO,IL-CHI,488.05,1738.59,752.55,323.47
8/21/2025,CH ROBINSON,TN-KNO,GA-COL,386.67,977.5,792.64,1008.27
8/21/2025,Menards Distribution Center,NE-OMA,IA-DES,135.67,285.3,330.69,276.47
8/21/2025,NATIONAL GYPSUM CO,IA-CED,IA-DES,164.05,491.17,359.2,246.99
8/21/2025,ARRIVE LOGISTICS,TX-DAL,TN-MEM,540.77,1095,798.99,741.01
8/21/2025,ECHO GLOBAL LOGISTICS,MO-KAN,WI-EAU,528,900,844.43,697.19
8/21/2025,CH ROBINSON,TX-DAL,TN-MEM,479.38,810,704.26,693.92
8/21/2025,MIDLAND DAVIS CORPORATION,AL-BIR,MS-JAC,130.03,650,489.09,614.14
8/21/2025,CH ROBINSON,GA-SAV,FL-TAM,345.09,995,764.6,901.43
8/21/2025,USG CORPORATION,IA-DES,OH-TOL,570.3,2052.36,827.08,780.3
8/21/2025,TYSON FRESH MEATS,IA-SIO,MO-KAN,279.65,1107.63,910.53,604.47
8/21/2025,TYSON FRESH MEATS,IA-DES,MO-KAN,307.39,1222.76,545.09,306.3
